url	name	price	stem_type	feel	pin_count	force	silent	color
https://mechanicalkeyboards.com/products/gateron-lunar-probe-45g-linear-lubed-switch	Gateron Lunar Probe 45g Linear Lubed Switch	$0.60	MX	Linear	5	45 cN	No	Yellow
https://mechanicalkeyboards.com/products/ttc-heart-switches-linear-lubed-plate-mount	TTC Heart Switches Linear Lubed Plate Mount	$0.90	MX	Linear	3	42 cN	No	Clear
https://mechanicalkeyboards.com/products/ttc-low-profile-brown-45g-tactile-switch	TTC Low Profile Brown 45g Tactile Switch	$0.50	MX	Tactile		45 cN	No	Brown
https://mechanicalkeyboards.com/products/ttc-golden-brown-v3-55g-tactile-plate-mount-lubed-switch	TTC Golden Brown V3 55g Tactile Plate Mount Lubed Switch	$0.60	MX	Tactile	3	55 cN	No	Brown
https://mechanicalkeyboards.com/products/kailh-speed-gold-50g-clicky	Kailh Speed Gold 50g Clicky Switch	$0.75	MX	Clicky		50 cN	No	Gold
https://mechanicalkeyboards.com/products/kailh-box-glazed-green-45g-clicky-plate-mount	Kailh Box Glazed Green 45g Clicky Plate Mount Switch	$0.50	MX	Clicky	3	45 cN	No	Green
https://mechanicalkeyboards.com/products/akko-creamy-yellow-pro-v3-45-pack	Akko Creamy Yellow Pro V3 50g Linear Switch 45 Pack	$8.99	MX	Linear		50 cN		Yellow
https://mechanicalkeyboards.com/products/gateron-cap-anniversary-switch	Gateron CAP Anniversary 50g Linear PCB Mount Lubed Switch	$0.49	MX	Linear	5	50 cN	No	Green
https://mechanicalkeyboards.com/products/kailh-red-bean-pudding-45g-linear-pcb-mount-switch	Kailh Red Bean Pudding 45g Linear PCB Mount Switch	$0.50	MX	Linear	5	45 cN	No	Red
https://mechanicalkeyboards.com/products/kailh-box-red-45g-linear-plate-mount	Kailh BOX Red 45g Linear Plate Mount Switch	$0.35	MX	Linear	3	45 cN	No	Red
https://mechanicalkeyboards.com/products/akko-lavender-purple-pro-v3-45-pack	Akko Lavender Purple Pro V3 40g Tactile PCB Mount Switch 45 Pack	$9.99	MX	Tactile	5	40 cN		Purple
https://mechanicalkeyboards.com/products/ktt-moonrosa-37g-linear-pcb-mount-switch	KTT MoonRosa 37g Linear PCB Mount Switch	$0.49	MX	Linear	5	37 cN	No	Pink
https://mechanicalkeyboards.com/products/ktt-mango-pomelo-37g-linear-plate-mount-switch	KTT Mango Pomelo 37g Linear Plate Mount Switch	$0.36	MX	Linear	3	37 cN	No	Off-White
https://mechanicalkeyboards.com/products/ktt-ash-grey-50g-tactile-plate-mount-switch	KTT Ash Grey 50g Tactile Plate Mount Switch	$0.30	MX	Tactile	3	38 cN	No	White
https://mechanicalkeyboards.com/products/ktt-kang-white	KTT Kang White 43g Linear Plate Mount Switch	$0.30	MX	Linear	3	43 cN	No	White
https://mechanicalkeyboards.com/products/gateron-g-pro-30-red-45g-linear-pcb-mount	Gateron G Pro 3.0 Red 45g Linear PCB Mount Switch	$0.30	MX	Linear	5	45 cN	No	Red
https://mechanicalkeyboards.com/products/gateron-jupiter-brown-55g-tactile-pcb-mount	Gateron Jupiter Brown 55g Tactile PCB Mount Switch	$0.28	MX	Tactile		55 cN	No	Brown
https://mechanicalkeyboards.com/products/ktt-peach-45g-linear-plate-mount-switch	KTT Peach 45g Linear Plate Mount Switch	$0.29	MX	Linear	3	45 cN	No	Yellow
https://mechanicalkeyboards.com/products/mk-dose-switch	MK Dose Switch	$0.52	MX	Tactile	4	65 cN	No	Brown
https://mechanicalkeyboards.com/products/kailh-box-sun-60g-clicky-plate-mount-switch	Kailh Box Sun 60g Clicky Plate Mount Switch	$0.75	MX	Clicky	2		No	
https://mechanicalkeyboards.com/products/kailh-speed-silver-40g-linear	Kailh Speed Silver 40g Linear Switch	$0.33	MX	Linear		40 cN	No	Silver
https://mechanicalkeyboards.com/products/gateron-milky-clear-35g-linear	Gateron Milky Clear 35g Linear Switch	$0.85	MX	Linear		35 cN	No	White
https://mechanicalkeyboards.com/products/cherry-mx-black-60g-linear	Cherry MX Black 60g Linear Switch	$0.40	MX	Linear		60 cN	No	Black
https://mechanicalkeyboards.com/products/durock-creamy-yellow-55g-linear-pcb-mount	Durock Creamy Yellow 55g Linear PCB Mount Switch	$0.60	MX	Linear	5	55 cN	No	Yellow
https://mechanicalkeyboards.com/products/durock-black-78g-linear-pcb-mount-switch	Durock Black 78g Linear PCB Mount	$0.60	MX	Linear	5	78 cN	No	Black
https://mechanicalkeyboards.com/products/durock-koala-67g-tactile-pcb-mount	Durock Koala 67g Tactile PCB Mount Switch	$0.60	MX	Tactile	5	67 cN	No	Brown
https://mechanicalkeyboards.com/products/kailh-hako-clear-55g-tactile-plate-mount	Kailh Hako Clear 55g Tactile Plate Mount Switch	$1.00	MX	Tactile	3	55 cN		White
https://mechanicalkeyboards.com/products/kailh-speed-pro-light-green-50g-clicky-plate-mount	Kailh Speed Pro Light Green 50g Clicky Plate Mount Switch	$0.33	MX	Clicky	3	50 cN	No	Green
https://mechanicalkeyboards.com/products/hmx-xinhai-linear-pcb-mount	HMX Xinhai Linear PCB Mount Switch	$0.35	MX	Linear	5	37 cN	No	Blue
https://mechanicalkeyboards.com/products/akko-creamy-purple-pro-45-pack	Akko Creamy Purple Pro 30g Tactile Plate Mount Switch 45 Pack	$9.99	MX	Tactile	5	30 cN		Beige
https://mechanicalkeyboards.com/products/akko-fairy-silent-45-pack	Akko Fairy Silent 50g Linear PCB Mount Switch 45 Pack	$13.99	MX	Linear	5	50 cN	Yes	Purple
https://mechanicalkeyboards.com/products/zeal-pc-crystal-tactile-pcb-mount	Zeal PC Crystal Tactile PCB Mount Switch	$1.40	MX	Tactile	5	60 cN	No	Clear
https://mechanicalkeyboards.com/products/gateron-ks-20-dual-rail-orange-30g-linear-pcb-mount-magnetic	Gateron KS-20 Dual-Rail Orange 30g Linear PCB Mount Magnetic Switch	$0.76	MX	Linear	5	30 cN	No	Orange
https://mechanicalkeyboards.com/products/gateron-ks-20-orange-38g-linear-magnetic-he	Gateron KS-20 Orange 38g Linear Magnetic HE Switch	$0.71	MX	Linear	5	38 cN	No	Orange
https://mechanicalkeyboards.com/products/ttc-flame-red-standard-45g-linear-lubed-switch	TTC Flame Red Standard 45g Linear Lubed Switch	$0.65	MX	Linear	3	45 cN	No	Red
https://mechanicalkeyboards.com/products/ttc-low-profile-red-45g-linear-switch	TTC Low Profile Red 45g Linear Switch	$0.50	MX	Linear		45 cN	No	Red
https://mechanicalkeyboards.com/products/kailh-sun-60g-clicky-plate-mount-switch	Kailh Sun 60g Clicky Plate Mount Switch	$0.50	MX	Clicky	3	50 cN	No	White
https://mechanicalkeyboards.com/products/greetech-brown-50g-tactile	Greetech Brown 50g Tactile Switch	$0.40	MX	Tactile		50 cN	No	Brown
https://mechanicalkeyboards.com/products/gateron-clear-35g-linear-plate-mount	Gateron Clear 35g Linear Plate Mount Switch	$0.85	MX	Linear	3	35 cN	No	White
https://mechanicalkeyboards.com/products/kailh-choc-round-blue-48g-low-profile-clicky	Kailh Choc Round Blue 48g Low Profile Clicky Switch	$0.55	CHOC	Clicky	5	48 cN	No	Blue
https://mechanicalkeyboards.com/products/kailh-choc-round-brown-45g-low-profile-tactile	Kailh Choc Round Brown 45g Low Profile Tactile Switch	$0.35	CHOC	Tactile		45 cN	No	Brown
https://mechanicalkeyboards.com/products/kailh-choc-round-red-43g-low-profile-linear	Kailh Choc Round Red 43g Low Profile Linear Switch	$0.35	CHOC	Linear		43 cN	No	Red
https://mechanicalkeyboards.com/products/zeal-pc-tiffany-blue-tealio-v2-67g-linear-pcb-mount	Zeal PC Tiffany Blue Tealio V2 67g Linear PCB Mount Switch	$1.10	MX	Linear	5	67 cN	No	Teal
https://mechanicalkeyboards.com/products/hmx-sunset-gleam-linear-pcb-mount-switch	HMX Sunset Gleam Linear PCB Mount Switch	$0.35	MX	Linear	5			
https://mechanicalkeyboards.com/products/durock-ice-king-58g-tactile-pcb-mount-switch	Durock Ice King 58g Tactile PCB Mount Switch	$0.42	MX	Tactile	5	58 cN		Clear
https://mechanicalkeyboards.com/products/akko-penguin-silent-45-pack	Akko Penguin Silent 50g Tactile PCB Mount Switch 45 Pack	$13.99	MX	Tactile	5	50 cN	Yes	Yellow
https://mechanicalkeyboards.com/products/ktt-purple-star-43g-linear-pcb-mount-switch	KTT Purple Star 43g Linear PCB Mount Switch	$0.49	MX	Linear	5	43 cN	No	White
https://mechanicalkeyboards.com/products/gateron-cj-light-blue-50g-linear-pcb-mount-lubed-switch	Gateron CJ Light Blue 50g Linear PCB Mount Lubed Switch	$0.65	MX	Linear	5	50 cN	No	Blue
https://mechanicalkeyboards.com/products/gateron-ink-box-v2-pink-50g-linear-pcb-mount-lubed-switch	Gateron Ink BOX V2 Pink 50g Linear PCB Mount Lubed Switch	$0.95	MX	Linear	5	50 cN	No	Pink
https://mechanicalkeyboards.com/products/kailh-kt-grey-silent-40g-linear-plate-mount-lubed-switch	Kailh KT Grey Silent 40g Linear Plate Mount Lubed Switch	$0.90	MX	Linear	3	40 cN	Yes	Grey
https://mechanicalkeyboards.com/products/kailh-box-red-pro-35g-linear-plate-mount	Kailh Box Red Pro 35g Linear Plate Mount Switch	$0.45	MX	Linear	3	35 cN	No	White
https://mechanicalkeyboards.com/products/kailh-box-jellyfish-42g-linear-pcb-mount-switch	Kailh Box Jellyfish 42g Linear PCB Mount Switch	$0.75	MX	Linear	5	50 cN	No	Clear
https://mechanicalkeyboards.com/products/glorious-pc-glorious-panda-67g-tactile-lubed-mechanical-switches	Glorious PC Glorious Panda 67g Tactile Lubed Mechanical Switches (36 pack)	$39.98	MX	Tactile	3	67 cN	No	
https://mechanicalkeyboards.com/products/kailh-brown-50g-tactile	Kailh Brown 50g Tactile Switch	$0.40	MX	Tactile		50 cN	No	Brown
https://mechanicalkeyboards.com/products/gateron-silent-brown-55g-tactile	Gateron Silent Brown 55g Tactile Switch	$1.25	MX	Tactile	5	55 cN	Yes	Brown
https://mechanicalkeyboards.com/products/durock-daybreak-silent-67g-linear-pcb-mount	Durock Daybreak Silent 67g Linear PCB Mount Switch	$0.70	MX	Linear	5	67 cN	Yes	Blue
https://mechanicalkeyboards.com/products/kbdfans-aliaz-silent-80g-tactile-pcb-mount	KBDFans Aliaz Silent 80g Tactile PCB Mount Switch	$1.20	MX	Tactile	3		Yes	
https://mechanicalkeyboards.com/products/kailh-box-silent-pink-35g-linear-plate-mount	Kailh BOX Silent Pink 35g Linear Plate Mount Switch	$0.50	MX	Linear	3	35 cN	Yes	Pink
https://mechanicalkeyboards.com/products/mk-keyboard-switch-advent-calendar-with-24-assorted-switches-christmas	MK Keyboard Switch Advent Calendar with 24 Assorted Switches Christmas	$25.00						
https://mechanicalkeyboards.com/products/hmx-yg-macchiato-42g-linear-pcb-mount-switch	HMX YG Macchiato 42g Linear PCB Mount Switch	$0.35	MX	Linear	5	42 cN		Brown
https://mechanicalkeyboards.com/products/ktt-mint-43g-linear-plate-mount-switch	KTT Mint 43g Linear Plate Mount Switch	$0.27	MX	Linear	3	43 cN	No	White
https://mechanicalkeyboards.com/products/zeal-pc-pearlio-linear-pcb-mount	Zeal PC Pearlio Linear PCB Mount Switch	$1.40	MX	Linear	5		No	Clear
https://mechanicalkeyboards.com/products/wuque-studio-quartz-linear-pcb-mount	Wuque Studio Quartz Linear PCB Mount Switch	$0.39	MX	Linear	5		No	Clear
https://mechanicalkeyboards.com/products/durock-piano-635g-linear	Durock Piano 63.5g Linear Switch	$0.70	MX	Linear	5	63.5 cN	No	White
https://mechanicalkeyboards.com/products/ttc-low-profile-blue-40g-clicky-switch	TTC Low Profile Blue 40g Clicky Switch	$0.50	MX	Clicky		40 cN	No	Blue
https://mechanicalkeyboards.com/products/greetech-red-45g-linear	Greetech Red 45g Linear Switch	$0.40	MX	Linear		45 cN	No	Red
https://mechanicalkeyboards.com/products/gateron-milky-red-45g-linear	Gateron Milky Red 45g Linear Switch	$0.85	MX	Linear		45 cN	No	Red
https://mechanicalkeyboards.com/products/gateron-milky-green-80g-clicky	Gateron Milky Green 80g Clicky Switch	$0.85	MX	Clicky		80 cN	No	Green
https://mechanicalkeyboards.com/products/gateron-blue-60g-clicky-plate-mount	Gateron Blue 60g Clicky Plate Mount Switch	$0.85	MX	Clicky	3	60 cN	No	Blue
https://mechanicalkeyboards.com/products/gateron-ink-blue-v2-75g-clicky-pcb-mount	Gateron Ink Blue V2 75g Clicky PCB Mount Switch	$1.20	MX	Clicky	5	75 cN	No	Blue
https://mechanicalkeyboards.com/products/durock-creamy-pink-65g-linear-pcb-mount	Durock Creamy Pink 65g Linear PCB Mount Switch	$0.60	MX	Linear	5	65 cN	No	Pink
https://mechanicalkeyboards.com/products/kailh-speed-pro-burgundy-50g-linear-plate-mount	Kailh Speed Pro Burgundy 50g Linear Plate Mount Switch	$0.33	MX	Linear	3	50 cN	No	Red
https://mechanicalkeyboards.com/products/kailh-box-brown-50g-tactile-plate-mount	Kailh BOX Brown 50g Tactile Plate Mount Switch	$0.35	MX	Tactile	3	50 cN	No	Brown
https://mechanicalkeyboards.com/products/akko-creamy-black-pro-45-pack	Akko Creamy Black Pro 55g Linear PCB Mount Switch 45 Pack	$11.99	MX	Linear	5	55 cN		Black
https://mechanicalkeyboards.com/products/akko-matcha-green-pro-45-pack	Akko Matcha Green Pro 50g Linear Plate Mount Switch 45 Pack	$9.99	MX	Linear	3	50 cN		Green
https://mechanicalkeyboards.com/products/akko-silver-pro-v3-45-pack	Akko Silver Pro V3 40g Linear PCB Mount Switch 45 Pack	$13.99	MX	Linear	5	40 cN		Grey
https://mechanicalkeyboards.com/products/wooting-lekker-switch-linear45-12-pack	Wooting Lekker Linear45 Magnetic HE Switches 12 Pack	$9.99	MX	Linear	2	30 cN		Yellow
https://mechanicalkeyboards.com/products/cherry-mx2a-purple-55g-tactile-pcb-mount	Cherry MX2A Purple 55g Tactile PCB Mount Switch	$0.40	MX	Tactile	5	45 cN		Purple
https://mechanicalkeyboards.com/products/ktt-pine-45g-linear-pcb-mount-switch	KTT Pine 45g Linear PCB Mount Switch	$0.46		Linear	5	45 cN	No	Green
https://mechanicalkeyboards.com/products/ktt-laurel-43g-linear-plate-mount-switch	KTT Laurel 43g Linear Plate Mount Switch	$0.40	MX	Linear	3	43 cN	No	Yellow
https://mechanicalkeyboards.com/products/ktt-cabbage-tofu-45g-linear-plate-mount-switch	KTT Cabbage Tofu 45g Linear Plate Mount Switch	$0.30	MX	Linear	3	45 cN	No	Silver
https://mechanicalkeyboards.com/products/ktt-cream-yellow-50g-linear-plate-mount-switch	KTT Cream Yellow 50g Linear Plate Mount Switch	$0.30	MX	Linear	3	50 cN	No	Yellow
https://mechanicalkeyboards.com/products/wuque-studio-red-linear-pcb-mount	Wuque Studio Red Linear PCB Mount Switch	$0.35	MX	Linear	5		No	Red
https://mechanicalkeyboards.com/products/gateron-cj-light-blue-50g-linear-pcb-mount-unlubed-switch	Gateron CJ Light Blue 50g Linear PCB Mount Unlubed Switch	$0.65	MX	Linear	5	50 cN	No	Blue
https://mechanicalkeyboards.com/products/ttc-golden-red-v3-43g-linear-plate-mount-lubed-switch	TTC Golden Red V3 43g Linear Plate Mount Lubed Switch	$0.50	MX	Linear	3	43 cN	No	Red
https://mechanicalkeyboards.com/products/kailh-black-60g-linear	Kailh Black 60g Linear Switch	$0.35	MX	Linear		60 cN	No	Black
https://mechanicalkeyboards.com/products/gateron-milky-brown-55g-tactile	Gateron Milky Brown 55g Tactile Switch	$0.85	MX	Tactile		55 cN	No	Brown
https://mechanicalkeyboards.com/products/cherry-mx-grey-80g-tactile	Cherry MX Grey 80g Tactile Switch	$0.40	MX	Tactile		80 cN	No	Grey
https://mechanicalkeyboards.com/products/glorious-pc-glorious-panda-67g-tactile-unlubed-mechanical-switches	Glorious PC Glorious Panda 67g Tactile Unlubed Mechanical Switches (36 Pack)	$29.95	MX	Tactile	3	67 cN	No	
https://mechanicalkeyboards.com/products/gateron-ink-yellow-v2-60g-linear-pcb-mount	Gateron Ink Yellow V2 60g Linear PCB Mount Switch	$1.20	MX	Linear	5	60 cN	No	Yellow
https://mechanicalkeyboards.com/products/durock-creamy-green-62g-linear-pcb-mount	Durock Creamy Green 62g Linear PCB Mount Switch	$0.60	MX	Linear	5	62 cN	No	Green
https://mechanicalkeyboards.com/products/kailh-box-black-60g-linear-plate-mount	Kailh BOX Black 60g Linear Plate Mount Switch	$0.35	MX	Linear	3	60 cN	No	Black
https://mechanicalkeyboards.com/products/click-inc-btp-v2-42g-tactile-pcb-mount-switch	Click Inc BTP V2 42g Tactile PCB Mount Switch	$0.32	MX	Tactile	5	42 cN		White
https://mechanicalkeyboards.com/products/click-inc-hp-47g-tactile-pcb-mount-switch	Click Inc HP 47g Tactile PCB Mount Switch	$0.16	MX	Tactile	5	47 cN		Orange
https://mechanicalkeyboards.com/products/zeal-pc-roselio-67g-silent-linear-pcb-mount	Zeal PC Roselio 67g Silent Linear PCB Mount Switch	$1.30	MX	Linear	5		Yes	Pink
https://mechanicalkeyboards.com/products/gateron-milky-yellow-50g-linear	Gateron Milky Yellow 50g Linear Switch	$0.85	MX	Linear		50 cN	No	Yellow
https://mechanicalkeyboards.com/products/hmx-vintage-citrus-48g-linear-pcb-mount-switch	HMX Vintage Citrus 48g Linear PCB Mount Switch	$0.35	MX	Linear	5	48 cN		White
https://mechanicalkeyboards.com/products/durock-ice-king-52g-linear-pcb-mount-switch	Durock Ice King 52g Linear PCB Mount Switch	$0.42	MX	Linear	5	52 cN		Clear
https://mechanicalkeyboards.com/products/akko-crystal-pro-45-pack	Akko Crystal Pro 45g Linear Plate Mount Switch 45 Pack	$14.99	MX	Linear	3	45 cN		Clear
https://mechanicalkeyboards.com/products/wooting-lekker-linear60-12-pack	Wooting Lekker Linear60 Magnetic HE Switches 12 Pack	$9.99	MX	Linear	2	40 cN		Teal
https://mechanicalkeyboards.com/products/ktt-lavender-43g-linear-plate-mount-switch	KTT Lavender 43g Linear Plate Mount Switch	$0.80		Linear	5	43 cN	No	Purple
https://mechanicalkeyboards.com/products/ktt-silent-43g-linear-plate-mount-switch	KTT Silent 43g Linear Plate Mount Switch	$0.40	MX	Linear	3	43 cN	Yes	Off-White
https://mechanicalkeyboards.com/products/ktt-lightning-43g-linear-plate-mount-switch	KTT Lightning 43g Linear Plate Mount Switch	$0.49	MX	Linear	3	43 cN	No	Orange
https://mechanicalkeyboards.com/products/ktt-orange-46g-linear-pcb-mount-switch	KTT Orange 46g Linear PCB Mount Switch	$0.46	MX	Linear	5	46 cN	No	Yellow
https://mechanicalkeyboards.com/products/ktt-hyacinth-45g-linear-pcb-mount-switch	KTT Hyacinth 45g Linear PCB Mount Switch	$0.46	MX	Linear	5	45 cN	No	Yellow
https://mechanicalkeyboards.com/products/ktt-sea-salt-lemon-43g-linear-plate-mount-switch	KTT Sea Salt Lemon 43g Linear Plate Mount Switch	$0.31	MX	Linear	3	43 cN	No	Yellow
https://mechanicalkeyboards.com/products/ktt-grapefruit-45g-linear-plate-mount-switch	KTT Grapefruit 45g Linear Plate Mount Switch	$0.31	MX	Linear	3	43 cN	No	White
https://mechanicalkeyboards.com/products/ktt-red-wine-43g-linear-plate-mount-switch	KTT Red Wine 43g Linear Plate Mount Switch	$0.30	MX	Linear	3	43 cN	No	Red
https://mechanicalkeyboards.com/products/wuque-studio-yellow-47g-linear-pcb-mount	Wuque Studio Yellow 47g Linear PCB Mount Switch	$0.35	MX	Linear	5	47 cN	No	Yellow
https://mechanicalkeyboards.com/products/gateron-luciola-55g-linear-pcb-mount-lubed-switch	Gateron Luciola 55g Linear PCB Mount Lubed Switch	$0.75	MX	Linear	5	55 cN	No	Green
https://mechanicalkeyboards.com/products/ttc-flame-red-switches-linear-lubed-plate-mount	TTC Flame Red Switches Linear Lubed Plate Mount	$0.73	MX	Linear	3	45 cN	No	Red
https://mechanicalkeyboards.com/products/kailh-blue-50g-clicky	Kailh Blue 50g Clicky Switch	$0.40	MX	Clicky		50 cN	No	Blue
https://mechanicalkeyboards.com/products/greetech-black-65g-linear	Greetech Black 65g Linear Switch	$0.40	MX	Linear		65 cN	No	Black
https://mechanicalkeyboards.com/products/greetech-blue-55g-clicky	Greetech Blue 55g Clicky Switch	$0.40	MX	Clicky		50 cN	No	
https://mechanicalkeyboards.com/products/gateron-brown-45g-tactile-plate-mount	Gateron Brown 45g Tactile Plate Mount Switch	$0.85	MX	Tactile	3	45 cN	No	Brown
https://mechanicalkeyboards.com/products/gateron-ink-silent-black-v2-60g-linear-pcb-mount	Gateron Ink Silent Black V2 60g Linear PCB Mount Switch	$1.35	MX	Linear	5	60 cN	No	Black
https://mechanicalkeyboards.com/products/kailh-box-chinese-red-45g-linear-plate-mount	Kailh BOX Chinese Red 45g Linear Plate Mount Switch	$0.50	MX	Linear	3	45 cN	No	Red
https://mechanicalkeyboards.com/products/akko-dracula-35g-linear-pcb-mount-switches-45-pack	Akko Dracula 35g Linear PCB Mount Switches 45 Pack	$14.99	MX	Linear	5	35 cN		Red
https://mechanicalkeyboards.com/products/akko-botany-38g-linear-pcb-mount-switches-45-pack	Akko Botany 38g Linear PCB Mount Switches 45 pack	$13.99	MX	Linear	5	38 cN		Green
https://mechanicalkeyboards.com/products/durock-splash-brothers-48g-speed-linear-pcb-mount	Durock Splash Brothers 48g Speed Linear PCB Mount Switch	$0.26	MX	Linear	5	48 cN	No	Yellow
https://mechanicalkeyboards.com/products/durock-mamba-50g-linear-pcb-mount	Durock Mamba 50g Linear PCB Mount Switch	$0.65	MX	Linear	5	50 cN		Black
https://mechanicalkeyboards.com/products/click-inc-slp-35g-linear-pcb-mount-switch	Click Inc SLP 35g Linear PCB Mount Switch	$0.16	MX	Linear	5	35 cN		Orange
https://mechanicalkeyboards.com/products/zeal-pc-aqua-zilent-v2-67g-silent-tactile-pcb-mount	Zeal PC Aqua Zilent V2 67g Silent Tactile PCB Mount Switch	$1.40	MX	Tactile	5		Yes	Navy
https://mechanicalkeyboards.com/products/zeal-pc-aqua-zilent-v2-62g-silent-tactile-pcb-mount	Zeal PC Aqua Zilent V2 62g Silent Tactile PCB Mount Switch	$1.40	MX	Tactile	5		Yes	Teal
https://mechanicalkeyboards.com/products/zeal-pc-turquoise-tealio-65g-linear-pcb-mount	Zeal PC Turquoise Tealio 65g Linear PCB Mount Switch	$1.25	MX	Linear	5	65 cN	No	Teal
https://mechanicalkeyboards.com/products/zeal-pc-turquoise-tealio-635g-linear-pcb-mount	Zeal PC Turquoise Tealio 63.5g Linear PCB Mount Switch	$1.25	MX	Linear	5	63 cN	No	Teal
https://mechanicalkeyboards.com/products/zeal-pc-sakurio-62g-silent-linear-pcb-mount	Zeal PC Sakurio 62g Silent Linear PCB Mount Switch	$1.30	MX	Linear	5		Yes	Pink
https://mechanicalkeyboards.com/products/gateron-silent-red-45g-linear	Gateron Silent Red 45g Linear Switch	$1.25	MX	Linear		45 cN	Yes	Red
https://mechanicalkeyboards.com/products/gateron-silent-black-60g-linear	Gateron Silent Black 60g Linear Switch	$1.25	MX	Linear		60 cN	Yes	Black
https://mechanicalkeyboards.com/products/hmx-cloud-linear-pcb-mount-switch	HMX Cloud Linear PCB Mount Switch	$0.35	MX	Linear	5			Blue
https://mechanicalkeyboards.com/products/hmx-canglan-v2-42g-linear-pcb-mount-switch	HMX Canglan V2 42g Linear PCB Mount Switch	$0.35	MX	Linear	5	42 cN		White
https://mechanicalkeyboards.com/products/akko-piano-pro-v3-45-pack	Akko Piano Pro V3 48g Linear PCB Mount Switch 45 Pack	$13.99	MX	Linear	5	48 cN		Black
https://mechanicalkeyboards.com/products/sw-x-hmx-pearl-switch	SW x HMX Pearl 45g Linear PCB Mount Switch	$0.34	MX	Linear	5	45 cN		Purple
https://mechanicalkeyboards.com/products/gateron-ks-3-milky-red-pro-45g-linear-switch	Gateron KS-3 Milky Red Pro 45g Linear Switch	$0.85	MX	Linear	3	45 cN		Red
https://mechanicalkeyboards.com/products/tecsee-carrot-68g-linear-pcb-mount-switch	Tecsee Carrot 68g Linear PCB Mount Switch	$0.45	MX	Linear	5	68 cN	No	Green
https://mechanicalkeyboards.com/products/glorious-pc-glorious-lynx-67g-linear-unlubed-mechanical-switches-36-pack	Glorious PC Glorious Lynx 67g Linear Unlubed Mechanical Switches (36 Pack)	$23.96	MX	Linear		60 cN	No	
https://mechanicalkeyboards.com/products/gateron-yellow-50g-linear	Gateron Yellow 50g Linear Switch	$0.85	MX	Linear		50 cN	No	Yellow
https://mechanicalkeyboards.com/products/mod-h-62g-linear-switch	MOD-H 62g Linear Switch	$49.00		Linear		62 cN	No	
https://mechanicalkeyboards.com/products/kailh-red-50g-linear	Kailh Red 50g Linear Switch	$0.40	MX	Linear		50 cN	No	Red
https://mechanicalkeyboards.com/products/gateron-milky-blue-60g-clicky	Gateron Milky Blue 60g Clicky Switch	$0.85	MX	Clicky		60 cN	No	Blue
https://mechanicalkeyboards.com/products/gateron-milky-black-60g-linear	Gateron Milky Black 60g Linear Switch	$0.85	MX	Linear		60 cN	No	Black
https://mechanicalkeyboards.com/products/cherry-mx-nature-white-55g-linear	Cherry MX Nature White 55g Linear Switch	$1.00	MX	Linear		55 cN	No	White
https://mechanicalkeyboards.com/products/gateron-ink-red-v2-45g-linear-pcb-mount	Gateron Ink Red V2 45g Linear PCB Mount Switch	$1.20	MX	Linear	5	45 cN	No	Red
https://mechanicalkeyboards.com/products/outemu-brown-switches-plate-mount-tactile	Outemu Brown Switches Plate Mount Tactile	$0.80	MX	Tactile	3	55 cN	No	Brown
